"item_id","subject","domain","question","answer","correct_answer","is_correct","confidence","model"
"458","professional_accounting","applied_professional","King, Inc. owns 70% of Simmon Co’s outstanding common stock. King’s liabilities ","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"459","clinical_knowledge","applied_professional","For very high force contractions lasting 1-2 seconds, the initial energy source ","D","D","True","92","openai/gpt-5.4-mini-2026-03-17"
"460","computer_security","formal_reasoning","A/an ___________ is a program that steals your logins & passwords for instant me","A","A","True","92","openai/gpt-5.4-mini-2026-03-17"
"461","high_school_european_history","factual_recall","This question refers to the following information.
""The Italian nation has been ","B","D","False","98","openai/gpt-5.4-mini-2026-03-17"
"462","miscellaneous","factual_recall","What term describes a tribe that has no set homeland and wanders from place to p","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"463","high_school_mathematics","formal_reasoning","On her previous five attempts Sarah had achieved times, in seconds, of 86, 94, 9","B","B","True","96","openai/gpt-5.4-mini-2026-03-17"
"464","high_school_geography","factual_recall","Which of the following is LEAST associated with the development of alluvial land","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"465","electrical_engineering","formal_reasoning","The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of ","A","C","False","99","openai/gpt-5.4-mini-2026-03-17"
"466","logical_fallacies","formal_reasoning","The fallacy of reprehensible personality is a specific type of","C","A","False","82","openai/gpt-5.4-mini-2026-03-17"
"467","college_chemistry","natural_science","Of the following ionic substances, which has the greatest lattice enthalpy?","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"468","formal_logic","formal_reasoning","Identify the conclusion of the following argument. All of psychology has gotten ","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"469","high_school_macroeconomics","social_moral","In order to reduce or eliminate crowding out expansionary fiscal policy can be a","C","C","True","97","openai/gpt-5.4-mini-2026-03-17"
"470","professional_law","applied_professional","A state enacted a statute that authorized the payment of state funds to any priv","A","B","False","92","openai/gpt-5.4-mini-2026-03-17"
"471","high_school_biology","natural_science","Which of the changes below following the start codon in an mRNA would most likel","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"472","world_religions","factual_recall"," What does ""Svetambara"" mean?","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"473","miscellaneous","factual_recall","What French city is home to a famous international film festival each spring?","A","A","True","100","openai/gpt-5.4-mini-2026-03-17"
"474","electrical_engineering","formal_reasoning","A metal surface with 1 meter radius and surface charge density of 20 coulombs / ","A","B","False","86","openai/gpt-5.4-mini-2026-03-17"
"475","miscellaneous","factual_recall","When Corporation X pays out $300,000 in salaries, which of the following is the ","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"476","high_school_computer_science","formal_reasoning","An online store uses 6-bit binary sequences to identify each unique item for sal","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"477","professional_law","applied_professional","A consumer from State A filed a $100,000 products liabilityaction in federal cou","D","D","True","94","openai/gpt-5.4-mini-2026-03-17"
"478","abstract_algebra","formal_reasoning","(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","C","D","False","100","openai/gpt-5.4-mini-2026-03-17"
"479","college_computer_science","formal_reasoning","Languages with a structure that implements abstract data types (e.g., a C++ clas","D","D","True","95","openai/gpt-5.4-mini-2026-03-17"
"480","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","93","openai/gpt-5.4-mini-2026-03-17"
"481","prehistory","factual_recall","What is the Aztec word for a spear-throwing device developed in Europe more than","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"482","philosophy","humanities","Epictetus recommends that we act:","C","C","True","94","openai/gpt-5.4-mini-2026-03-17"
"483","high_school_macroeconomics","social_moral","U.S. real GDP most likely falls when","D","D","True","88","openai/gpt-5.4-mini-2026-03-17"
"484","high_school_psychology","humanities","A game show like Jeopardy! asks players to demonstrate which of the following ty","B","B","True","97","openai/gpt-5.4-mini-2026-03-17"
"485","formal_logic","formal_reasoning"," Construct a complete truth table for the following argument. Then, using the tr","C","A","False","98","openai/gpt-5.4-mini-2026-03-17"
"486","clinical_knowledge","applied_professional","If the mean rate of oxygen consumption of a male athlete during a training sessi","C","D","False","92","openai/gpt-5.4-mini-2026-03-17"
"487","moral_disputes","social_moral"," According to Lukianoff and Haidt, institutionalizing vindictive protectiveness ","D","C","False","94","openai/gpt-5.4-mini-2026-03-17"
"488","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","A","B","False","99","openai/gpt-5.4-mini-2026-03-17"
"489","high_school_mathematics","formal_reasoning","How many numbers are in the list $ -36, -29, -22, \ldots, 41, 48?$","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"490","human_aging","factual_recall","We want our measures to be as reliable as possible; reliability refers to","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"491","high_school_psychology","humanities","In classical conditioning the learner learns to associate the unconditioned stim","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"492","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","A","C","False","99","openai/gpt-5.4-mini-2026-03-17"
"493","econometrics","social_moral","The fixed effects panel model is also sometimes known as","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"494","moral_disputes","social_moral"," According to Nathanson, criminals who commit murder forfeit their right to","A","C","False","92","openai/gpt-5.4-mini-2026-03-17"
"495","electrical_engineering","formal_reasoning","Commutator in DC generator is used for","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"496","college_computer_science","formal_reasoning","One approach to handling fuzzy logic data might be to design a computer using te","D","C","False","98","openai/gpt-5.4-mini-2026-03-17"
"497","professional_law","applied_professional","A defendant was on the first day of her new secretarial job when her boss called","B","B","True","94","openai/gpt-5.4-mini-2026-03-17"
"498","high_school_chemistry","natural_science","Which of the following does not contain oxygen?","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"499","college_physics","natural_science","Protons used in cancer therapy are typically accelerated to about 0.6c. How much","A","A","True","93","openai/gpt-5.4-mini-2026-03-17"
"500","high_school_european_history","factual_recall","This question refers to the following information.
""After all the slaves had bee","C","C","True","92","openai/gpt-5.4-mini-2026-03-17"
"501","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","95","openai/gpt-5.4-mini-2026-03-17"
"502","college_mathematics","formal_reasoning","For which value of n are there exactly two abelian groups of order n up to isomo","A","A","True","98","openai/gpt-5.4-mini-2026-03-17"
"503","management","applied_professional","What is a social enterprise concerned with?","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"504","elementary_mathematics","formal_reasoning","What is the quotient for the expression 2,314 / 4?","B","D","False","100","openai/gpt-5.4-mini-2026-03-17"
"505","college_physics","natural_science","The energy required to remove both electrons from the helium atom in its ground ","D","A","False","94","openai/gpt-5.4-mini-2026-03-17"
"506","clinical_knowledge","applied_professional","Dopamine is prescribed at a rate of 4 micrograms/kg/min. For a 65 kg person, how","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"507","international_law","factual_recall","Who is a 'persistent objector'?","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"508","human_aging","factual_recall","Older adults generally perform very well when their _____ memory is tested.","D","D","True","95","openai/gpt-5.4-mini-2026-03-17"
"509","college_biology","natural_science","A behavioral response called a fixed action pattern shown by animals","B","B","True","96","openai/gpt-5.4-mini-2026-03-17"
"510","miscellaneous","factual_recall","Which of these measurements is equal to one square foot?","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"511","computer_security","formal_reasoning","Which of the following are benefits of penetration testing?","A","A","True","92","openai/gpt-5.4-mini-2026-03-17"
"512","high_school_microeconomics","social_moral","Which of the following statements is true for a firm in a perfectly competitive ","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"513","high_school_microeconomics","social_moral","You are told that the cross-price elasticity between goods X and Y is +2.0. This","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"514","high_school_biology","natural_science","Which of the following is NOT a characteristic of bacteria?","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"515","nutrition","factual_recall","In which form is selenium found in the 25 human selenoproteins?
","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"516","professional_law","applied_professional","For which of the following preliminary questions of fact will the trial court ju","B","C","False","88","openai/gpt-5.4-mini-2026-03-17"
"517","nutrition","factual_recall","Which of the following will increase in vitamin D deficiency?
","C","C","True","96","openai/gpt-5.4-mini-2026-03-17"
"518","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","A","False","93","openai/gpt-5.4-mini-2026-03-17"
"519","moral_disputes","social_moral"," According to Kant, all imperatives are expressed by the word","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"520","moral_disputes","social_moral"," Which of the following statements best describes Gill's response to the argumen","D","D","True","92","openai/gpt-5.4-mini-2026-03-17"
"521","high_school_physics","natural_science","A box of mass m slides on a horizontal surface with initial speed v0. It feels n","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"522","high_school_biology","natural_science","Which of the following about meiosis is NOT true?","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"523","college_mathematics","formal_reasoning","For which p is the norm ||x||_p expressable as an inner product?","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"524","high_school_psychology","humanities","Children are most likely to grow up more competent and responsible when they are","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"525","philosophy","humanities","If you assume that a set of statements is true, and yet you can deduce a false o","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"526","elementary_mathematics","formal_reasoning","Yesterday, Micah ate an even number of strawberries. He also ate an odd number o","C","D","False","100","openai/gpt-5.4-mini-2026-03-17"
"527","high_school_psychology","humanities","Which of the following psychologists would most likely agree with the following ","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"528","high_school_european_history","factual_recall","This question refers to the following information.
The text below is the governm","C","C","True","95","openai/gpt-5.4-mini-2026-03-17"
"529","high_school_mathematics","formal_reasoning","Ramanujan and Hardy played a game where they both picked a complex number. If th","C","D","False","99","openai/gpt-5.4-mini-2026-03-17"
"530","moral_disputes","social_moral"," Nathanson supports which of the following kinds of retributivism?","B","B","True","83","openai/gpt-5.4-mini-2026-03-17"
"531","jurisprudence","applied_professional","The U.S. Congress is empowered by the Commerce Clause and other provisions of th","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"532","high_school_biology","natural_science","Which of the following is not a form of interspecies interaction?","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"533","us_foreign_policy","social_moral","What was the Clinton Administration's policy on the Russian economy?","B","B","True","96","openai/gpt-5.4-mini-2026-03-17"
"534","logical_fallacies","formal_reasoning","A valid disjunctive syllogism has which of the following characteristics?","B","B","True","94","openai/gpt-5.4-mini-2026-03-17"
"535","human_sexuality","humanities","__________ occurs when the fertilized egg implants somewhere other than the uter","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"536","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","A","B","False","99","openai/gpt-5.4-mini-2026-03-17"
"537","conceptual_physics","natural_science","A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submer","D","D","True","100","openai/gpt-5.4-mini-2026-03-17"
"538","human_sexuality","humanities","Menstruation is triggered by...","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"539","high_school_us_history","factual_recall","This question refers to the following information.
Here is the case of a woman e","B","D","False","89","openai/gpt-5.4-mini-2026-03-17"
"540","high_school_microeconomics","social_moral","Which of the following indicates that two goods are complements?","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"541","anatomy","natural_science","If you run your finger down the anterior midline of a patient's extended neck fr","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"542","miscellaneous","factual_recall","Many scientists think that some of the dinosaurs did not go extinct but rather e","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"543","high_school_mathematics","formal_reasoning","The mean of 7 numbers is 15. When an 8th number is added, the mean decreases to ","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"544","high_school_macroeconomics","social_moral","What will happen to the equilibrium price and the equilibrium quantity of good A","C","A","False","93","openai/gpt-5.4-mini-2026-03-17"
"545","college_biology","natural_science","Monoclonal antisera are distinguished from polyclonal antisera in which of the f","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"546","elementary_mathematics","formal_reasoning","Restate the expression 4(3 + 2) using the Distributive Property. Do not simplify","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"547","high_school_geography","factual_recall","Boundary problems along the United States–Mexico border are caused by which type","D","D","True","92","openai/gpt-5.4-mini-2026-03-17"
"548","global_facts","factual_recall","About what percentage of the global population was literate in 1950?","A","B","False","84","openai/gpt-5.4-mini-2026-03-17"
"549","miscellaneous","factual_recall","Which of these foods could you catch at sea?","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"550","philosophy","humanities","A prominent view is that an object has aesthetic value if it _____.","B","C","False","72","openai/gpt-5.4-mini-2026-03-17"
"551","moral_disputes","social_moral"," According to Altman, expressive harm is","B","A","False","93","openai/gpt-5.4-mini-2026-03-17"
"552","elementary_mathematics","formal_reasoning","Find the number that makes the statement true: 48 m = Box mm.","C","A","False","100","openai/gpt-5.4-mini-2026-03-17"
"553","sociology","social_moral","The market model of state welfare is based on the principle of:","A","A","True","92","openai/gpt-5.4-mini-2026-03-17"
"554","formal_logic","formal_reasoning","Identify the antecedent of the following conditional proposition: The Bees winni","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"555","miscellaneous","factual_recall","Which of these refers to an alcoholic drink laced with a knockout drug?","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"556","virology","factual_recall","How many human polyomaviruses are known at present?","D","A","False","86","openai/gpt-5.4-mini-2026-03-17"
"557","security_studies","social_moral","What role does the concept of 'human security' have in our understanding of secu","C","C","True","94","openai/gpt-5.4-mini-2026-03-17"
"558","high_school_psychology","humanities","Free association and dream interpretation frequently characterize which of the f","A","A","True","100","openai/gpt-5.4-mini-2026-03-17"
"559","professional_accounting","applied_professional","Which of the following factors most likely would cause an accountant not to acce","C","B","False","98","openai/gpt-5.4-mini-2026-03-17"
"560","professional_psychology","applied_professional","As described by Kobasa et al. (1982), the personality characteristic of hardines","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"561","miscellaneous","factual_recall","What newspaper do Lois Lane and Clark Kent work for?","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"562","high_school_psychology","humanities","One cause of the deinstitutionalization of many psychiatric patients in the mid-","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"563","security_studies","social_moral","Which of the following might be considered part of the 'deepening and broadening","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"564","human_sexuality","humanities","What is cocaine abuse during pregnancy related to?","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"565","professional_psychology","applied_professional","There are specific research designs and strategies used to gain the desired info","A","A","True","94","openai/gpt-5.4-mini-2026-03-17"
"566","high_school_mathematics","formal_reasoning","Zoey is laying bricks for her patio. The salesman wants to sell Zoey as many bri","B","C","False","96","openai/gpt-5.4-mini-2026-03-17"
"567","elementary_mathematics","formal_reasoning","Which ratio can form a proportion with 3 over 8?","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"568","high_school_psychology","humanities","In the Harlow study of emotional attachment, infant monkeys were placed in a cag","A","A","True","93","openai/gpt-5.4-mini-2026-03-17"
"569","philosophy","humanities","Whereas the social sciences (e.g., psychology, sociology, economics) ask questio","B","B","True","93","openai/gpt-5.4-mini-2026-03-17"
"570","elementary_mathematics","formal_reasoning","The volume, V, of any cube with a side length, s, can be determined using the fo","C","D","False","100","openai/gpt-5.4-mini-2026-03-17"
"571","professional_accounting","applied_professional","Which of the following is an important consideration when deciding the nature of","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"572","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"573","high_school_biology","natural_science","Which of the following is most correct concerning cell differentiation in verteb","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"574","professional_psychology","applied_professional","All of the following are uses of job analysis except","D","D","True","92","openai/gpt-5.4-mini-2026-03-17"
"575","philosophy","humanities","According to Hume, morality is ultimately based on:","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"576","global_facts","factual_recall","Which of the following countries emitted the most CO2 per capita in 2017?","B","B","True","92","openai/gpt-5.4-mini-2026-03-17"
"577","nutrition","factual_recall","What is the phenotype of a congenital disorder impairing the secretion of leptin","C","C","True","94","openai/gpt-5.4-mini-2026-03-17"
"578","high_school_geography","factual_recall","Which of the following is NOT a spread effect in the core-periphery model of dev","D","D","True","96","openai/gpt-5.4-mini-2026-03-17"
"579","philosophy","humanities","Anscombe claims that on Sidgwick’s view, the badness of an action must be estima","B","B","True","96","openai/gpt-5.4-mini-2026-03-17"
"580","high_school_physics","natural_science","An object is placed 100 cm from a plane mirror. How far is the image from the ob","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"581","machine_learning","formal_reasoning","Which one of the following is the main reason for pruning a Decision Tree?","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"582","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"583","high_school_psychology","humanities","Maria, a bright high school student, fears success. To which of the following co","C","C","True","92","openai/gpt-5.4-mini-2026-03-17"
"584","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","A","False","96","openai/gpt-5.4-mini-2026-03-17"
"585","abstract_algebra","formal_reasoning","Statement 1 | Every field is also a ring. Statement 2 | Every ring has a multipl","B","C","False","98","openai/gpt-5.4-mini-2026-03-17"
"586","high_school_mathematics","formal_reasoning","Given the expression: $1990\times1991 - 1989\times1990$. What counting number is","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"587","high_school_chemistry","natural_science","A solution of a weak base is titrated with a solution of a standard strong acid.","A","A","True","97","openai/gpt-5.4-mini-2026-03-17"
"588","professional_law","applied_professional","A homeowner wished to have his house painted. He contacted a number of house pai","A","A","True","96","openai/gpt-5.4-mini-2026-03-17"
"589","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","C","False","95","openai/gpt-5.4-mini-2026-03-17"
"590","miscellaneous","factual_recall","Which of the following artists is an English landscape painter who created a poe","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"591","human_aging","factual_recall","The Kingbergs give us several keys to successful aging; which of the following i","C","C","True","94","openai/gpt-5.4-mini-2026-03-17"
"592","marketing","applied_professional","Which of the following is the name for a coupon that is included in a package fo","C","C","True","96","openai/gpt-5.4-mini-2026-03-17"
"593","high_school_psychology","humanities","Which of the following responses was most likely acquired through classical cond","A","A","True","97","openai/gpt-5.4-mini-2026-03-17"
"594","high_school_statistics","formal_reasoning","A large company has offices in two locations, one in New Jersey and one in Utah.","C","D","False","99","openai/gpt-5.4-mini-2026-03-17"
"595","high_school_macroeconomics","social_moral","A negative or contractionary supply shock will","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"596","professional_medicine","applied_professional","A 40-year-old male presents to the office with symptoms of odynophagia and gastr","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"597","computer_security","formal_reasoning","____________________ is the anticipation of unauthorized access or break to comp","B","B","True","94","openai/gpt-5.4-mini-2026-03-17"
"598","professional_medicine","applied_professional","A 40-year-old man with paranoid schizophrenia is transferred to the emergency de","D","D","True","92","openai/gpt-5.4-mini-2026-03-17"
"599","management","applied_professional","'There is no discernible link between planning and performance'. Who is this pos","D","D","True","96","openai/gpt-5.4-mini-2026-03-17"
"600","logical_fallacies","formal_reasoning","Another name for the fallacy of accident is","A","A","True","95","openai/gpt-5.4-mini-2026-03-17"
"601","philosophy","humanities","According to Kant, the supreme principle of morality is:","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"602","high_school_psychology","humanities","Learned helplessness is most likely to be directly related to","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"603","college_physics","natural_science","Assume that the solar flux at Earth’s surface is 1,000 W/m^2 and that the sunlig","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"604","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","C","False","98","openai/gpt-5.4-mini-2026-03-17"
"605","elementary_mathematics","formal_reasoning","What is the product of 32 x 67?","C","D","False","98","openai/gpt-5.4-mini-2026-03-17"
"606","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"607","philosophy","humanities","Hobbes claims that all of the laws of nature can be summarized in the precept:","C","C","True","95","openai/gpt-5.4-mini-2026-03-17"
"608","moral_disputes","social_moral"," Nagel thinks that the core of the absolutist position is that","B","D","False","86","openai/gpt-5.4-mini-2026-03-17"
"609","prehistory","factual_recall","According to the author, what did the Olmec have in common that bound them toget","A","A","True","92","openai/gpt-5.4-mini-2026-03-17"
"610","high_school_world_history","factual_recall","This question refers to the following information.
As for their men there is no ","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"611","human_aging","factual_recall","Presbyopia refers to","D","D","True","97","openai/gpt-5.4-mini-2026-03-17"
"612","high_school_european_history","factual_recall","This question refers to the following information.
""Buckingham Palace, 10th May ","A","C","False","92","openai/gpt-5.4-mini-2026-03-17"
"613","high_school_macroeconomics","social_moral","If the cost of the basket of goods and services the Bureau of Labor Statistics u","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"614","philosophy","humanities","Wolf argues that the unattractiveness of the moral saint:","D","D","True","93","openai/gpt-5.4-mini-2026-03-17"
"615","high_school_physics","natural_science","An electric dipole consists of a pair of equal but opposite point charges of mag","D","D","True","98","openai/gpt-5.4-mini-2026-03-17"
"616","high_school_geography","factual_recall","You are planning to move from your hometown to Pittsburgh. Along the way, you st","A","A","True","92","openai/gpt-5.4-mini-2026-03-17"
"617","college_mathematics","formal_reasoning","Let V be the real vector space of all real 2 x 3 matrices, and let W be the real","C","A","False","99","openai/gpt-5.4-mini-2026-03-17"
"618","electrical_engineering","formal_reasoning","A diode (p-n junction) when reverse biased act as","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"619","high_school_psychology","humanities","Dr. Bonneau helped a company redesign its offices to raise morale and the produc","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"620","high_school_microeconomics","social_moral","Jason cleans swimming pools in a perfectly competitive local market. A profit ma","C","D","False","100","openai/gpt-5.4-mini-2026-03-17"
"621","college_biology","natural_science","In chloroplasts, a certain protein is found in the lumen of the thylakoid (thyla","C","C","True","93","openai/gpt-5.4-mini-2026-03-17"
"622","college_biology","natural_science","If the activity of an enzyme is constant over a broad range of pH values, it is ","D","D","True","94","openai/gpt-5.4-mini-2026-03-17"
"623","business_ethics","applied_professional","What is the enlightened self-interest model of CSR?","C","C","True","97","openai/gpt-5.4-mini-2026-03-17"
"624","high_school_statistics","formal_reasoning","A company has a choice of three investment schemes. Option I gives a sure $25,00","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"625","high_school_psychology","humanities","Lizette and her family watch the sunset over the ocean. While walking home in th","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"626","high_school_psychology","humanities","The field of psychology arose out of which of the following?","C","C","True","98","openai/gpt-5.4-mini-2026-03-17"
"627","high_school_biology","natural_science","Two related species evolve in a way that makes them less similar.","A","A","True","99","openai/gpt-5.4-mini-2026-03-17"
"628","professional_law","applied_professional","A husband and wife were shopping at a local department store when the wife saw a","B","D","False","96","openai/gpt-5.4-mini-2026-03-17"
"629","prehistory","factual_recall","Why do we know more about Neandertals than other extinct species of premodern hu","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"630","elementary_mathematics","formal_reasoning","There are 230 calories in 4 ounces of a type of ice cream. How many calories are","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"631","high_school_psychology","humanities","Psychoactive substances are drugs that alter consciousness by","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"632","professional_law","applied_professional","A woman was hired by a restaurant as a cashier under an at-will employment contr","D","D","True","88","openai/gpt-5.4-mini-2026-03-17"
"633","high_school_biology","natural_science","All of the following are stimulated by the sympathetic nervous system EXCEPT","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"634","high_school_psychology","humanities","The president of a company brought in an outside consultant to disagree with him","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"635","formal_logic","formal_reasoning"," Select the best translation into predicate logic: Some athletes don't get injur","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"636","philosophy","humanities","According to Baier, a rule can be said to be for the good of human beings only i","D","D","True","79","openai/gpt-5.4-mini-2026-03-17"
"637","electrical_engineering","formal_reasoning","A Binary number system has how many digits.","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"638","professional_law","applied_professional","A father conveyed a parcel of real estate to his three daughters by a warranty d","C","C","True","96","openai/gpt-5.4-mini-2026-03-17"
"639","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","C","D","False","98","openai/gpt-5.4-mini-2026-03-17"
"640","high_school_biology","natural_science","Each of the following has a better chance of influencing gene frequencies in sma","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"641","human_sexuality","humanities","What are the experiences when a sexual addict has completed the sexual act?","B","A","False","86","openai/gpt-5.4-mini-2026-03-17"
"642","elementary_mathematics","formal_reasoning","Which group of numbers is in order from least to greatest?","C","C","True","100","openai/gpt-5.4-mini-2026-03-17"
"643","security_studies","social_moral","What kind of actors are involved in the defence trade?","C","C","True","97","openai/gpt-5.4-mini-2026-03-17"
"644","elementary_mathematics","formal_reasoning","Estimate 711 + 497. The sum is between which numbers?","C","D","False","99","openai/gpt-5.4-mini-2026-03-17"
"645","college_physics","natural_science","The eigenvalues of a Hermitian operator are always","A","A","True","100","openai/gpt-5.4-mini-2026-03-17"
"646","moral_scenarios","social_moral","For which of these two scenarios does the main character (who uses I/me/my) do s","D","D","True","96","openai/gpt-5.4-mini-2026-03-17"
"647","anatomy","natural_science","Which of the following bones has a process that joins with the zygomatic bone to","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"648","miscellaneous","factual_recall","What biological process replicates DNA?","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"649","logical_fallacies","formal_reasoning","We must assume that he is a Communist, because he says that he is not, and we kn","D","B","False","96","openai/gpt-5.4-mini-2026-03-17"
"650","miscellaneous","factual_recall","According to a popular slogan what state should people not 'mess with'?","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"651","machine_learning","formal_reasoning","Statement 1| The ID3 algorithm is guaranteed to find the optimal decision tree. ","B","B","True","98","openai/gpt-5.4-mini-2026-03-17"
"652","business_ethics","applied_professional","Predatory pricing.","B","D","False","45","openai/gpt-5.4-mini-2026-03-17"
"653","professional_accounting","applied_professional","An auditor may provide an issuer client any of the following nonaudit services w","C","C","True","99","openai/gpt-5.4-mini-2026-03-17"
"654","high_school_geography","factual_recall","Johnny and Susie are moving to Scotland to renovate and live in the family castl","C","C","True","95","openai/gpt-5.4-mini-2026-03-17"
"655","conceptual_physics","natural_science","The vibrations in a transverse wave move in a direction","B","B","True","100","openai/gpt-5.4-mini-2026-03-17"
"656","high_school_psychology","humanities","What color are the shortest electromagnetic waves humans can see?","B","B","True","99","openai/gpt-5.4-mini-2026-03-17"
"657","econometrics","social_moral","Consider the OLS estimator for the standard error of the slope coefficient. Whic","D","D","True","99","openai/gpt-5.4-mini-2026-03-17"
"658","professional_psychology","applied_professional","A mother complains thar her 15-year-old daughter “lives like a pig, she is so sl","C","A","False","86","openai/gpt-5.4-mini-2026-03-17"
